Gap (nm):	90.000000
Position (nm)	Voltage (mV)
100.000000	0.293092
150.000000	0.093867
200.000000	0.040847
250.000000	0.021243
300.000000	0.012261
350.000000	0.007868
400.000000	0.005253
450.000000	0.003651
500.000000	0.002637
550.000000	0.002015
600.000000	0.001540

Gap (nm):	70.000000
Position (nm)	Voltage (mV)
100.000000	0.186147
150.000000	0.057809
200.000000	0.024852
250.000000	0.012833
300.000000	0.007331
350.000000	0.004730
400.000000	0.003182
450.000000	0.002191
500.000000	0.001568
550.000000	0.001177
600.000000	0.000952

Gap (nm):	50.000000
Position (nm)	Voltage (mV)
100.000000	0.097552
150.000000	0.029692
200.000000	0.012612
250.000000	0.006349
300.000000	0.003667
350.000000	0.002303
400.000000	0.001660
450.000000	0.001131
500.000000	0.000800
550.000000	0.000644
600.000000	0.000525

Gap (nm):	30.000000
Position (nm)	Voltage (mV)
100.000000	0.035177
150.000000	0.010295
200.000000	0.004354
250.000000	0.002200
300.000000	0.001238
350.000000	0.000775
400.000000	0.000533
450.000000	0.000381
500.000000	0.000278
550.000000	0.000207
600.000000	0.000184

Gap (nm):	10.000000
Position (nm)	Voltage (mV)
100.000000	0.003217
150.000000	0.000928
200.000000	0.000358
250.000000	0.000182
300.000000	0.000114
350.000000	0.000081
400.000000	0.000030
450.000000	0.000036
500.000000	0.000011
550.000000	0.000001
600.000000	0.000008

