Gap (nm):	100.000000
Position (nm)	Voltage (mV)
5.000000	67.230622
11.333333	24.504854
17.666667	13.157193
24.000000	8.120314
30.333333	5.395584
36.666667	3.760951
43.000000	2.718400
49.333333	2.023870
55.666667	1.537820
62.000000	1.192950
68.333333	0.942974
74.666667	0.754857
81.000000	0.614553
87.333333	0.504351
93.666667	0.419681
100.000000	0.352357

Gap (nm):	80.000000
Position (nm)	Voltage (mV)
5.000000	65.163112
11.333333	22.724319
17.666667	11.658695
24.000000	6.887484
30.333333	4.398476
36.666667	2.960989
43.000000	2.079051
49.333333	1.508059
55.666667	1.120184
62.000000	0.854029
68.333333	0.666516
74.666667	0.526723
81.000000	0.424123
87.333333	0.346069
93.666667	0.285243
100.000000	0.237989

Gap (nm):	60.000000
Position (nm)	Voltage (mV)
5.000000	61.826107
11.333333	19.999109
17.666667	9.527577
24.000000	5.266623
30.333333	3.180077
36.666667	2.045934
43.000000	1.383790
49.333333	0.974295
55.666667	0.707472
62.000000	0.529267
68.333333	0.408965
74.666667	0.317620
81.000000	0.254065
87.333333	0.206301
93.666667	0.167166
100.000000	0.138993

Gap (nm):	40.000000
Position (nm)	Voltage (mV)
5.000000	55.571837
11.333333	15.425908
17.666667	6.419119
24.000000	3.198890
30.333333	1.791716
36.666667	1.092163
43.000000	0.708566
49.333333	0.486664
55.666667	0.345585
62.000000	0.253184
68.333333	0.192385
74.666667	0.149694
81.000000	0.116415
87.333333	0.094994
93.666667	0.076420
100.000000	0.062600

Gap (nm):	20.000000
Position (nm)	Voltage (mV)
5.000000	39.532801
11.333333	7.307192
17.666667	2.361474
24.000000	1.012130
30.333333	0.520096
36.666667	0.299488
43.000000	0.186391
49.333333	0.126262
55.666667	0.090621
62.000000	0.064747
68.333333	0.047319
74.666667	0.034740
81.000000	0.027915
87.333333	0.023123
93.666667	0.017177
100.000000	0.014398

