Gap (nm):	100.000000
Position (nm)	Voltage (mV)
10.000000	28.852624
20.000000	10.912365
30.000000	5.506301
40.000000	3.154697
50.000000	1.960241
60.000000	1.288554
70.000000	0.884384
80.000000	0.628656
90.000000	0.461709
100.000000	0.352867

Gap (nm):	80.000000
Position (nm)	Voltage (mV)
10.000000	27.032806
20.000000	9.471351
30.000000	4.510828
40.000000	2.449220
50.000000	1.460744
60.000000	0.931376
70.000000	0.624760
80.000000	0.439828
90.000000	0.318577
100.000000	0.243171

Gap (nm):	60.000000
Position (nm)	Voltage (mV)
10.000000	24.123709
20.000000	7.553360
30.000000	3.250959
40.000000	1.649771
50.000000	0.941887
60.000000	0.572966
70.000000	0.380397
80.000000	0.261477
90.000000	0.190507
100.000000	0.137232

Gap (nm):	40.000000
Position (nm)	Voltage (mV)
10.000000	19.233155
20.000000	4.882154
30.000000	1.853139
40.000000	0.867671
50.000000	0.464572
60.000000	0.276128
70.000000	0.179849
80.000000	0.126168
90.000000	0.092707
100.000000	0.060758

Gap (nm):	20.000000
Position (nm)	Voltage (mV)
10.000000	9.787443
20.000000	1.692395
30.000000	0.534701
40.000000	0.232939
50.000000	0.109969
60.000000	0.062105
70.000000	0.048540
80.000000	0.024530
90.000000	0.026268
100.000000	0.016899

