Gap (nm):	100.000000
Position (nm)	Voltage (mV)
10.000000	57.275067
109.000000	0.526312
208.000000	0.082360
307.000000	0.020543
406.000000	0.012649
505.000000	-0.001412
604.000000	0.004357
703.000000	-0.003692
802.000000	-0.004561
901.000000	0.009251
1000.000000	-0.008372

Gap (nm):	140.000000
Position (nm)	Voltage (mV)
10.000000	62.204799
109.000000	0.993657
208.000000	0.210881
307.000000	0.040680
406.000000	0.011769
505.000000	0.009887
604.000000	0.001406
703.000000	-0.009214
802.000000	0.007736
901.000000	0.008017
1000.000000	-0.000615

Gap (nm):	180.000000
Position (nm)	Voltage (mV)
10.000000	64.184985
109.000000	1.436623
208.000000	0.306955
307.000000	0.086901
406.000000	0.037659
505.000000	0.010843
604.000000	0.003680
703.000000	0.013264
802.000000	0.000748
901.000000	0.003600
1000.000000	0.007880

Gap (nm):	220.000000
Position (nm)	Voltage (mV)
10.000000	65.545516
109.000000	1.892458
208.000000	0.434318
307.000000	0.145500
406.000000	0.058525
505.000000	0.048277
604.000000	0.034637
703.000000	0.006352
802.000000	0.000985
901.000000	0.009923
1000.000000	0.002545

Gap (nm):	260.000000
Position (nm)	Voltage (mV)
10.000000	67.266999
109.000000	2.258771
208.000000	0.488683
307.000000	0.200589
406.000000	0.102362
505.000000	0.051194
604.000000	0.020815
703.000000	0.027826
802.000000	0.017335
901.000000	0.003245
1000.000000	0.005866

Gap (nm):	300.000000
Position (nm)	Voltage (mV)
10.000000	68.192095
109.000000	2.657453
208.000000	0.632979
307.000000	0.218363
406.000000	0.093123
505.000000	0.063435
604.000000	0.022359
703.000000	0.028431
802.000000	0.008720
901.000000	0.020015
1000.000000	0.010304

Gap (nm):	340.000000
Position (nm)	Voltage (mV)
10.000000	69.423613
109.000000	2.885038
208.000000	0.770411
307.000000	0.283280
406.000000	0.114579
505.000000	0.072534
604.000000	0.052581
703.000000	0.035614
802.000000	0.022984
901.000000	0.011514
1000.000000	-0.000339

Gap (nm):	380.000000
Position (nm)	Voltage (mV)
10.000000	70.160201
109.000000	3.202644
208.000000	0.864602
307.000000	0.357007
406.000000	0.170590
505.000000	0.108567
604.000000	0.054386
703.000000	0.047908
802.000000	0.024332
901.000000	0.008868
1000.000000	0.015846

Gap (nm):	420.000000
Position (nm)	Voltage (mV)
10.000000	70.377789
109.000000	3.447134
208.000000	1.028354
307.000000	0.397301
406.000000	0.224771
505.000000	0.103805
604.000000	0.058624
703.000000	0.039136
802.000000	0.032926
901.000000	0.022124
1000.000000	0.015002

Gap (nm):	460.000000
Position (nm)	Voltage (mV)
10.000000	70.929032
109.000000	3.705129
208.000000	1.120923
307.000000	0.453821
406.000000	0.240565
505.000000	0.148105
604.000000	0.089674
703.000000	0.049766
802.000000	0.033354
901.000000	0.010668
1000.000000	0.015203

Gap (nm):	500.000000
Position (nm)	Voltage (mV)
10.000000	69.863887
109.000000	3.896887
208.000000	1.198654
307.000000	0.528171
406.000000	0.268790
505.000000	0.147705
604.000000	0.096423
703.000000	0.057761
802.000000	0.037690
901.000000	0.027552
1000.000000	0.027781

